
(gst-plugin-scanner:72): GStreamer-WARNING **: 18:54:20.663: Failed to load plugin '/opt/nvidia/deepstream/deepstream-9.0/lib/gst-plugins/libnvdsgst_inferserver.so': libtritonserver.so: cannot open shared object file: No such file or directory

(gst-plugin-scanner:72): GStreamer-WARNING **: 18:54:20.664: Failed to load plugin '/opt/nvidia/deepstream/deepstream-9.0/lib/gst-plugins/libnvdsgst_udp.so': librivermax.so.1: cannot open shared object file: No such file or directory

(gst-plugin-scanner:72): GStreamer-WARNING **: 18:54:20.701: Failed to load plugin '/usr/lib/x86_64-linux-gnu/gstreamer-1.0/deepstream/libnvdsgst_inferserver.so': libtritonserver.so: cannot open shared object file: No such file or directory

(gst-plugin-scanner:72): GStreamer-WARNING **: 18:54:20.701: Failed to load plugin '/usr/lib/x86_64-linux-gnu/gstreamer-1.0/deepstream/libnvdsgst_udp.so': librivermax.so.1: cannot open shared object file: No such file or directory
QStandardPaths: XDG_RUNTIME_DIR not set, defaulting to '/tmp/runtime-root'
GL_VERSION       : 4.6.0 NVIDIA 580.126.09
GL_RENDERER      : NVIDIA GeForce RTX 5090 D/PCIe/SSE2
Qt profile/ver   : Compatibility 4.6
Starting RTSP pipeline: uri=rtsp://127.0.0.1:8554/p02cam latency=0ms dropOnLatency=true reconnectInterval=5s reconnectAttempts=0 rtp=tcp stallTimeout=2000ms
Protocol set: 0x4
Linked nvurisrcbin src pad to nvvideoconvert sink pad.
First NvBufSurface: numFilled=1 memType=2 colorFormat=19 layout=0 size=3840x2160 pitch=15360 dataPtr=0x719d22000000
Registered GL texture with CUDA: 3840x2160
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:12:43 state=LIVE last-frame-age=49ms reconnects=3 stalls=3 frames=10292
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:12:44 state=LIVE last-frame-age=43ms reconnects=3 stalls=3 frames=10307
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:12:45 state=LIVE last-frame-age=46ms reconnects=3 stalls=3 frames=10322
fps=15 ingest-to-paint avg=0.4 ms max=2 ms | tex=3840x2160 | uptime=00:12:46 state=LIVE last-frame-age=40ms reconnects=3 stalls=3 frames=10337
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:12:47 state=LIVE last-frame-age=45ms reconnects=3 stalls=3 frames=10352
fps=16 ingest-to-paint avg=0.5 ms max=2 ms | tex=3840x2160 | uptime=00:12:48 state=LIVE last-frame-age=43ms reconnects=3 stalls=3 frames=10367
fps=15 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:12:49 state=LIVE last-frame-age=47ms reconnects=3 stalls=3 frames=10382
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:12:51 state=LIVE last-frame-age=21ms reconnects=3 stalls=3 frames=10405
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:12:52 state=LIVE last-frame-age=14ms reconnects=3 stalls=3 frames=10420
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:12:53 state=LIVE last-frame-age=22ms reconnects=3 stalls=3 frames=10435
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:12:54 state=LIVE last-frame-age=1ms reconnects=3 stalls=3 frames=10450
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:12:55 state=LIVE last-frame-age=12ms reconnects=3 stalls=3 frames=10465
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:12:56 state=LIVE last-frame-age=18ms reconnects=3 stalls=3 frames=10480
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:12:57 state=LIVE last-frame-age=11ms reconnects=3 stalls=3 frames=10495
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:12:58 state=LIVE last-frame-age=4ms reconnects=3 stalls=3 frames=10510
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:12:59 state=LIVE last-frame-age=84ms reconnects=3 stalls=3 frames=10524
fps=15 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:13:00 state=LIVE last-frame-age=318ms reconnects=3 stalls=3 frames=10542
fps=16 ingest-to-paint avg=0.4 ms max=2 ms | tex=3840x2160 | uptime=00:13:01 state=LIVE last-frame-age=13ms reconnects=3 stalls=3 frames=10555
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:13:02 state=LIVE last-frame-age=48ms reconnects=3 stalls=3 frames=10577
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:13:03 state=LIVE last-frame-age=44ms reconnects=3 stalls=3 frames=10592
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:13:04 state=LIVE last-frame-age=39ms reconnects=3 stalls=3 frames=10607
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:13:05 state=LIVE last-frame-age=40ms reconnects=3 stalls=3 frames=10622
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:13:06 state=LIVE last-frame-age=45ms reconnects=3 stalls=3 frames=10637
fps=16 ingest-to-paint avg=0.1 ms max=1 ms | tex=3840x2160 | uptime=00:13:07 state=LIVE last-frame-age=45ms reconnects=3 stalls=3 frames=10652
fps=15 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:13:08 state=LIVE last-frame-age=45ms reconnects=3 stalls=3 frames=10667
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:13:09 state=LIVE last-frame-age=44ms reconnects=3 stalls=3 frames=10682
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:13:10 state=LIVE last-frame-age=53ms reconnects=3 stalls=3 frames=10697
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:13:11 state=LIVE last-frame-age=52ms reconnects=3 stalls=3 frames=10712
fps=15 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:13:12 state=LIVE last-frame-age=44ms reconnects=3 stalls=3 frames=10727
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:13:13 state=LIVE last-frame-age=44ms reconnects=3 stalls=3 frames=10742
fps=16 ingest-to-paint avg=0.6 ms max=2 ms | tex=3840x2160 | uptime=00:13:15 state=LIVE last-frame-age=14ms reconnects=3 stalls=3 frames=10765
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:13:16 state=LIVE last-frame-age=8ms reconnects=3 stalls=3 frames=10780
fps=15 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:13:17 state=LIVE last-frame-age=11ms reconnects=3 stalls=3 frames=10795
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:13:18 state=LIVE last-frame-age=9ms reconnects=3 stalls=3 frames=10810
fps=16 ingest-to-paint avg=0.6 ms max=2 ms | tex=3840x2160 | uptime=00:13:19 state=LIVE last-frame-age=10ms reconnects=3 stalls=3 frames=10825
fps=16 ingest-to-paint avg=0.1 ms max=1 ms | tex=3840x2160 | uptime=00:13:20 state=LIVE last-frame-age=79ms reconnects=3 stalls=3 frames=10839
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:13:21 state=LIVE last-frame-age=7ms reconnects=3 stalls=3 frames=10855
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:13:22 state=LIVE last-frame-age=11ms reconnects=3 stalls=3 frames=10870
fps=15 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:13:23 state=LIVE last-frame-age=18ms reconnects=3 stalls=3 frames=10885
fps=15 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:13:24 state=LIVE last-frame-age=7ms reconnects=3 stalls=3 frames=10900
fps=15 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:13:25 state=LIVE last-frame-age=7ms reconnects=3 stalls=3 frames=10915
fps=16 ingest-to-paint avg=0.6 ms max=2 ms | tex=3840x2160 | uptime=00:13:26 state=LIVE last-frame-age=6ms reconnects=3 stalls=3 frames=10930
fps=16 ingest-to-paint avg=0.5 ms max=2 ms | tex=3840x2160 | uptime=00:13:27 state=LIVE last-frame-age=13ms reconnects=3 stalls=3 frames=10945
fps=15 ingest-to-paint avg=0.7 ms max=1 ms | tex=3840x2160 | uptime=00:13:28 state=LIVE last-frame-age=11ms reconnects=3 stalls=3 frames=10960
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:13:29 state=LIVE last-frame-age=45ms reconnects=3 stalls=3 frames=10982
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:13:30 state=LIVE last-frame-age=51ms reconnects=3 stalls=3 frames=10997
fps=15 ingest-to-paint avg=0.6 ms max=2 ms | tex=3840x2160 | uptime=00:13:31 state=LIVE last-frame-age=40ms reconnects=3 stalls=3 frames=11012
fps=16 ingest-to-paint avg=0.6 ms max=2 ms | tex=3840x2160 | uptime=00:13:32 state=LIVE last-frame-age=49ms reconnects=3 stalls=3 frames=11027
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:13:33 state=LIVE last-frame-age=45ms reconnects=3 stalls=3 frames=11042
fps=15 ingest-to-paint avg=0.3 ms max=2 ms | tex=3840x2160 | uptime=00:13:34 state=LIVE last-frame-age=47ms reconnects=3 stalls=3 frames=11057
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:13:35 state=LIVE last-frame-age=44ms reconnects=3 stalls=3 frames=11072
fps=15 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:13:36 state=LIVE last-frame-age=47ms reconnects=3 stalls=3 frames=11087
fps=15 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:13:37 state=LIVE last-frame-age=45ms reconnects=3 stalls=3 frames=11102
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:13:38 state=LIVE last-frame-age=51ms reconnects=3 stalls=3 frames=11117
fps=15 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:13:39 state=LIVE last-frame-age=39ms reconnects=3 stalls=3 frames=11132
fps=16 ingest-to-paint avg=0.4 ms max=2 ms | tex=3840x2160 | uptime=00:13:40 state=LIVE last-frame-age=42ms reconnects=3 stalls=3 frames=11147
fps=15 ingest-to-paint avg=0.7 ms max=2 ms | tex=3840x2160 | uptime=00:13:41 state=LIVE last-frame-age=41ms reconnects=3 stalls=3 frames=11162
fps=15 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:13:42 state=LIVE last-frame-age=41ms reconnects=3 stalls=3 frames=11177
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:13:43 state=LIVE last-frame-age=47ms reconnects=3 stalls=3 frames=11192
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:13:44 state=LIVE last-frame-age=53ms reconnects=3 stalls=3 frames=11207
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:13:45 state=LIVE last-frame-age=44ms reconnects=3 stalls=3 frames=11222
fps=16 ingest-to-paint avg=0.4 ms max=2 ms | tex=3840x2160 | uptime=00:13:47 state=LIVE last-frame-age=17ms reconnects=3 stalls=3 frames=11245
fps=15 ingest-to-paint avg=0.5 ms max=2 ms | tex=3840x2160 | uptime=00:13:48 state=LIVE last-frame-age=13ms reconnects=3 stalls=3 frames=11260
fps=15 ingest-to-paint avg=0.5 ms max=2 ms | tex=3840x2160 | uptime=00:13:49 state=LIVE last-frame-age=18ms reconnects=3 stalls=3 frames=11275
fps=16 ingest-to-paint avg=0.2 ms max=1 ms | tex=3840x2160 | uptime=00:13:50 state=LIVE last-frame-age=14ms reconnects=3 stalls=3 frames=11290
fps=15 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:13:51 state=LIVE last-frame-age=16ms reconnects=3 stalls=3 frames=11305
fps=15 ingest-to-paint avg=0.8 ms max=4 ms | tex=3840x2160 | uptime=00:13:52 state=LIVE last-frame-age=14ms reconnects=3 stalls=3 frames=11320
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:13:53 state=LIVE last-frame-age=12ms reconnects=3 stalls=3 frames=11335
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:13:54 state=LIVE last-frame-age=3ms reconnects=3 stalls=3 frames=11350
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:13:55 state=LIVE last-frame-age=9ms reconnects=3 stalls=3 frames=11365
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:13:56 state=LIVE last-frame-age=5ms reconnects=3 stalls=3 frames=11380
fps=16 ingest-to-paint avg=0.8 ms max=2 ms | tex=3840x2160 | uptime=00:13:57 state=LIVE last-frame-age=7ms reconnects=3 stalls=3 frames=11395
fps=16 ingest-to-paint avg=0.6 ms max=2 ms | tex=3840x2160 | uptime=00:13:58 state=LIVE last-frame-age=16ms reconnects=3 stalls=3 frames=11410
fps=15 ingest-to-paint avg=0.7 ms max=2 ms | tex=3840x2160 | uptime=00:13:59 state=LIVE last-frame-age=22ms reconnects=3 stalls=3 frames=11425
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:14:00 state=LIVE last-frame-age=48ms reconnects=3 stalls=3 frames=11447
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:14:01 state=LIVE last-frame-age=45ms reconnects=3 stalls=3 frames=11462
fps=15 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:14:02 state=LIVE last-frame-age=49ms reconnects=3 stalls=3 frames=11477
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:14:03 state=LIVE last-frame-age=52ms reconnects=3 stalls=3 frames=11492
fps=16 ingest-to-paint avg=0.5 ms max=2 ms | tex=3840x2160 | uptime=00:14:04 state=LIVE last-frame-age=43ms reconnects=3 stalls=3 frames=11507
fps=15 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:14:05 state=LIVE last-frame-age=55ms reconnects=3 stalls=3 frames=11522
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:14:06 state=LIVE last-frame-age=46ms reconnects=3 stalls=3 frames=11537
fps=15 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:14:07 state=LIVE last-frame-age=46ms reconnects=3 stalls=3 frames=11552
fps=15 ingest-to-paint avg=0.7 ms max=1 ms | tex=3840x2160 | uptime=00:14:08 state=LIVE last-frame-age=47ms reconnects=3 stalls=3 frames=11567
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:14:09 state=LIVE last-frame-age=48ms reconnects=3 stalls=3 frames=11582
fps=16 ingest-to-paint avg=0.4 ms max=2 ms | tex=3840x2160 | uptime=00:14:10 state=LIVE last-frame-age=40ms reconnects=3 stalls=3 frames=11597
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:14:11 state=LIVE last-frame-age=52ms reconnects=3 stalls=3 frames=11612
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:14:12 state=LIVE last-frame-age=24ms reconnects=3 stalls=3 frames=11627
fps=15 ingest-to-paint avg=0.6 ms max=3 ms | tex=3840x2160 | uptime=00:14:13 state=LIVE last-frame-age=41ms reconnects=3 stalls=3 frames=11642
fps=16 ingest-to-paint avg=0.5 ms max=2 ms | tex=3840x2160 | uptime=00:14:15 state=LIVE last-frame-age=8ms reconnects=3 stalls=3 frames=11665
fps=15 ingest-to-paint avg=0.4 ms max=2 ms | tex=3840x2160 | uptime=00:14:16 state=LIVE last-frame-age=3ms reconnects=3 stalls=3 frames=11680
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:14:17 state=LIVE last-frame-age=12ms reconnects=3 stalls=3 frames=11695
fps=16 ingest-to-paint avg=0.5 ms max=2 ms | tex=3840x2160 | uptime=00:14:18 state=LIVE last-frame-age=12ms reconnects=3 stalls=3 frames=11710
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:14:19 state=LIVE last-frame-age=12ms reconnects=3 stalls=3 frames=11725
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:14:20 state=LIVE last-frame-age=9ms reconnects=3 stalls=3 frames=11740
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:14:21 state=LIVE last-frame-age=10ms reconnects=3 stalls=3 frames=11755
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:14:22 state=LIVE last-frame-age=7ms reconnects=3 stalls=3 frames=11770
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:14:23 state=LIVE last-frame-age=17ms reconnects=3 stalls=3 frames=11785
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:14:24 state=LIVE last-frame-age=7ms reconnects=3 stalls=3 frames=11800
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:14:25 state=LIVE last-frame-age=49ms reconnects=3 stalls=3 frames=11822
fps=16 ingest-to-paint avg=0.4 ms max=2 ms | tex=3840x2160 | uptime=00:14:26 state=LIVE last-frame-age=39ms reconnects=3 stalls=3 frames=11837
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:14:27 state=LIVE last-frame-age=53ms reconnects=3 stalls=3 frames=11852
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:14:28 state=LIVE last-frame-age=44ms reconnects=3 stalls=3 frames=11867
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:14:29 state=LIVE last-frame-age=45ms reconnects=3 stalls=3 frames=11882
fps=15 ingest-to-paint avg=0.8 ms max=2 ms | tex=3840x2160 | uptime=00:14:30 state=LIVE last-frame-age=43ms reconnects=3 stalls=3 frames=11897
fps=15 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:14:31 state=LIVE last-frame-age=44ms reconnects=3 stalls=3 frames=11912
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:14:32 state=LIVE last-frame-age=48ms reconnects=3 stalls=3 frames=11927
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:14:33 state=LIVE last-frame-age=41ms reconnects=3 stalls=3 frames=11942
fps=16 ingest-to-paint avg=0.2 ms max=1 ms | tex=3840x2160 | uptime=00:14:34 state=LIVE last-frame-age=48ms reconnects=3 stalls=3 frames=11957
fps=15 ingest-to-paint avg=0.5 ms max=2 ms | tex=3840x2160 | uptime=00:14:35 state=LIVE last-frame-age=45ms reconnects=3 stalls=3 frames=11972
fps=15 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:14:36 state=LIVE last-frame-age=47ms reconnects=3 stalls=3 frames=11987
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:14:37 state=LIVE last-frame-age=39ms reconnects=3 stalls=3 frames=12002
fps=15 ingest-to-paint avg=0.7 ms max=3 ms | tex=3840x2160 | uptime=00:14:38 state=LIVE last-frame-age=44ms reconnects=3 stalls=3 frames=12017
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:14:39 state=LIVE last-frame-age=45ms reconnects=3 stalls=3 frames=12032
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:14:41 state=LIVE last-frame-age=12ms reconnects=3 stalls=3 frames=12055
fps=15 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:14:42 state=LIVE last-frame-age=2ms reconnects=3 stalls=3 frames=12070
fps=15 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:14:43 state=LIVE last-frame-age=15ms reconnects=3 stalls=3 frames=12085
fps=16 ingest-to-paint avg=0.7 ms max=2 ms | tex=3840x2160 | uptime=00:14:44 state=LIVE last-frame-age=4ms reconnects=3 stalls=3 frames=12100
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:14:45 state=LIVE last-frame-age=11ms reconnects=3 stalls=3 frames=12115
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:14:46 state=LIVE last-frame-age=7ms reconnects=3 stalls=3 frames=12130
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:14:47 state=LIVE last-frame-age=10ms reconnects=3 stalls=3 frames=12145
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:14:48 state=LIVE last-frame-age=10ms reconnects=3 stalls=3 frames=12160
fps=15 ingest-to-paint avg=0.6 ms max=2 ms | tex=3840x2160 | uptime=00:14:49 state=LIVE last-frame-age=76ms reconnects=3 stalls=3 frames=12174
fps=16 ingest-to-paint avg=0.6 ms max=2 ms | tex=3840x2160 | uptime=00:14:50 state=LIVE last-frame-age=31ms reconnects=3 stalls=3 frames=12189
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:14:51 state=LIVE last-frame-age=10ms reconnects=3 stalls=3 frames=12205
fps=15 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:14:52 state=LIVE last-frame-age=11ms reconnects=3 stalls=3 frames=12220
fps=15 ingest-to-paint avg=0.5 ms max=2 ms | tex=3840x2160 | uptime=00:14:53 state=LIVE last-frame-age=13ms reconnects=3 stalls=3 frames=12235
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:14:54 state=LIVE last-frame-age=51ms reconnects=3 stalls=3 frames=12257
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:14:55 state=LIVE last-frame-age=44ms reconnects=3 stalls=3 frames=12272
fps=16 ingest-to-paint avg=0.7 ms max=1 ms | tex=3840x2160 | uptime=00:14:56 state=LIVE last-frame-age=40ms reconnects=3 stalls=3 frames=12287
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:14:57 state=LIVE last-frame-age=36ms reconnects=3 stalls=3 frames=12302
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:14:58 state=LIVE last-frame-age=46ms reconnects=3 stalls=3 frames=12317
fps=15 ingest-to-paint avg=0.7 ms max=1 ms | tex=3840x2160 | uptime=00:14:59 state=LIVE last-frame-age=42ms reconnects=3 stalls=3 frames=12332
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:15:00 state=LIVE last-frame-age=42ms reconnects=3 stalls=3 frames=12347
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:15:01 state=LIVE last-frame-age=50ms reconnects=3 stalls=3 frames=12362
fps=15 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:15:02 state=LIVE last-frame-age=56ms reconnects=3 stalls=3 frames=12377
fps=15 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:15:03 state=LIVE last-frame-age=44ms reconnects=3 stalls=3 frames=12392
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:15:04 state=LIVE last-frame-age=51ms reconnects=3 stalls=3 frames=12407
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:15:05 state=LIVE last-frame-age=39ms reconnects=3 stalls=3 frames=12422
fps=16 ingest-to-paint avg=0.2 ms max=1 ms | tex=3840x2160 | uptime=00:15:06 state=LIVE last-frame-age=50ms reconnects=3 stalls=3 frames=12437
fps=16 ingest-to-paint avg=0.7 ms max=2 ms | tex=3840x2160 | uptime=00:15:08 state=LIVE last-frame-age=9ms reconnects=3 stalls=3 frames=12460
fps=15 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:15:09 state=LIVE last-frame-age=6ms reconnects=3 stalls=3 frames=12475
fps=15 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:15:10 state=LIVE last-frame-age=17ms reconnects=3 stalls=3 frames=12490
fps=15 ingest-to-paint avg=0.9 ms max=2 ms | tex=3840x2160 | uptime=00:15:11 state=LIVE last-frame-age=82ms reconnects=3 stalls=3 frames=12504
fps=16 ingest-to-paint avg=0.6 ms max=2 ms | tex=3840x2160 | uptime=00:15:12 state=LIVE last-frame-age=8ms reconnects=3 stalls=3 frames=12520
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:15:13 state=LIVE last-frame-age=6ms reconnects=3 stalls=3 frames=12535
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:15:14 state=LIVE last-frame-age=16ms reconnects=3 stalls=3 frames=12550
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:15:15 state=LIVE last-frame-age=12ms reconnects=3 stalls=3 frames=12565
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:15:16 state=LIVE last-frame-age=6ms reconnects=3 stalls=3 frames=12580
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:15:17 state=LIVE last-frame-age=18ms reconnects=3 stalls=3 frames=12595
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:15:18 state=LIVE last-frame-age=12ms reconnects=3 stalls=3 frames=12610
fps=16 ingest-to-paint avg=0.8 ms max=1 ms | tex=3840x2160 | uptime=00:15:19 state=LIVE last-frame-age=11ms reconnects=3 stalls=3 frames=12625
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:15:20 state=LIVE last-frame-age=9ms reconnects=3 stalls=3 frames=12640
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:15:21 state=LIVE last-frame-age=41ms reconnects=3 stalls=3 frames=12662
fps=16 ingest-to-paint avg=0.7 ms max=2 ms | tex=3840x2160 | uptime=00:15:22 state=LIVE last-frame-age=45ms reconnects=3 stalls=3 frames=12677
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:15:23 state=LIVE last-frame-age=51ms reconnects=3 stalls=3 frames=12692
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:15:24 state=LIVE last-frame-age=45ms reconnects=3 stalls=3 frames=12707
fps=15 ingest-to-paint avg=0.5 ms max=2 ms | tex=3840x2160 | uptime=00:15:25 state=LIVE last-frame-age=40ms reconnects=3 stalls=3 frames=12722
